,Default,purpose,dti_n,home_ownership,revenue,loan_amnt,addr_state,fico_n
910824,0,debt_consolidation,18.94,OWN,84000.0,30000,FL,692.0
910825,0,credit_card,28.25,MORTGAGE,147900.0,18325,LA,707.0
910826,0,other,7.8,MORTGAGE,120000.0,10000,AZ,687.0
910827,1,house,15.82,OWN,20000.0,5000,CA,687.0
910828,0,debt_consolidation,2.68,RENT,210000.0,30000,GA,687.0
910829,0,debt_consolidation,13.01,MORTGAGE,120000.0,20000,UT,662.0
910830,0,credit_card,13.76,RENT,65000.0,8325,IN,702.0
910831,0,debt_consolidation,9.79,RENT,85000.0,36000,VA,687.0
910832,0,home_improvement,26.89,OWN,35000.0,23800,HI,697.0
910833,0,debt_consolidation,9.11,RENT,50000.0,4000,CA,702.0
910834,0,debt_consolidation,15.47,RENT,80000.0,25000,CA,712.0
910835,0,debt_consolidation,58.86,MORTGAGE,114500.0,33000,AR,702.0
910836,0,debt_consolidation,8.71,MORTGAGE,97000.0,40000,MI,732.0
910837,0,other,29.33,OWN,43000.0,6000,NY,667.0
910838,0,debt_consolidation,10.51,OWN,45000.0,10000,PA,677.0
910839,0,debt_consolidation,9.95,RENT,38000.0,3000,SC,687.0
910840,0,credit_card,2.83,RENT,25000.0,1500,AZ,667.0
910841,0,debt_consolidation,2.34,MORTGAGE,116000.0,19500,CT,662.0
910842,0,debt_consolidation,18.7,MORTGAGE,100000.0,32000,CA,662.0
910843,0,debt_consolidation,283.17,OWN,87000.0,15000,KY,662.0
910844,1,debt_consolidation,17.7,RENT,106000.0,24000,CA,667.0
910845,0,home_improvement,13.56,MORTGAGE,102431.0,20000,FL,752.0
910846,0,credit_card,19.53,RENT,102000.0,18000,FL,687.0
910847,0,home_improvement,2.93,MORTGAGE,95000.0,5000,TX,757.0
910848,0,home_improvement,17.63,MORTGAGE,75000.0,10000,NV,797.0
910849,0,home_improvement,14.26,MORTGAGE,157000.0,7500,OH,722.0
910850,0,debt_consolidation,26.44,MORTGAGE,177105.0,25900,CO,672.0
910851,0,credit_card,17.77,RENT,58000.0,4000,TX,692.0
910852,0,debt_consolidation,27.19,MORTGAGE,59800.0,15000,NJ,782.0
910853,0,debt_consolidation,24.72,MORTGAGE,65000.0,8000,WI,752.0
910854,1,home_improvement,7.56,MORTGAGE,50000.0,40000,FL,667.0
910855,0,debt_consolidation,14.6,MORTGAGE,101000.0,5000,NY,737.0
910856,0,other,22.81,MORTGAGE,160000.0,7000,OH,682.0
910857,0,other,20.69,MORTGAGE,45000.0,1500,MO,697.0
910858,0,debt_consolidation,19.84,MORTGAGE,70000.0,17000,WA,767.0
910859,0,credit_card,13.33,RENT,54000.0,4000,FL,702.0
910860,0,credit_card,35.6,RENT,35000.0,14500,WI,727.0
910861,0,credit_card,15.19,RENT,70000.0,30000,MD,732.0
910862,0,home_improvement,8.34,MORTGAGE,144000.0,17500,FL,677.0
910863,0,debt_consolidation,15.69,MORTGAGE,29000.0,10000,IN,662.0
910864,0,debt_consolidation,15.33,RENT,18000.0,15000,CA,742.0
910865,0,debt_consolidation,12.77,MORTGAGE,70000.0,10000,MD,677.0
910866,0,other,2.59,RENT,75000.0,10000,NY,772.0
910867,0,credit_card,32.13,OWN,80484.0,20000,TX,767.0
910868,1,debt_consolidation,17.28,RENT,85000.0,21000,NY,692.0
910869,0,credit_card,33.21,MORTGAGE,48600.0,15000,SC,692.0
910870,0,home_improvement,10.44,MORTGAGE,161000.0,25000,FL,692.0
910871,0,debt_consolidation,15.51,OWN,120000.0,36000,NC,707.0
910872,0,debt_consolidation,9.08,MORTGAGE,165000.0,20000,NJ,682.0
910873,0,credit_card,30.67,MORTGAGE,180000.0,14275,NC,727.0
910874,0,credit_card,6.05,OWN,178000.0,18000,CA,677.0
910875,0,debt_consolidation,15.68,RENT,46000.0,7000,TX,682.0
910876,0,debt_consolidation,16.43,MORTGAGE,160000.0,10000,RI,722.0
910877,0,debt_consolidation,7.17,MORTGAGE,84071.0,30000,TX,762.0
910878,1,credit_card,9.53,RENT,240000.0,28000,ME,667.0
910879,0,debt_consolidation,11.75,MORTGAGE,91726.0,2500,MN,702.0
910880,0,home_improvement,17.18,MORTGAGE,38000.0,14400,ME,727.0
910881,1,debt_consolidation,1.27,MORTGAGE,178000.0,40000,MD,782.0
910882,0,home_improvement,8.33,OWN,400000.0,10000,CT,807.0
910883,0,debt_consolidation,7.12,RENT,90000.0,28000,FL,677.0
910884,1,debt_consolidation,38.3,RENT,89000.0,30000,GA,717.0
910885,0,debt_consolidation,3.64,MORTGAGE,46200.0,6000,MO,667.0
910886,0,home_improvement,20.32,OWN,25000.0,3000,OH,687.0
910887,0,debt_consolidation,40.59,MORTGAGE,97000.0,23700,MI,712.0
910888,0,debt_consolidation,23.96,MORTGAGE,28000.0,4200,WA,757.0
910889,1,debt_consolidation,12.58,MORTGAGE,52000.0,14400,FL,687.0
910890,0,home_improvement,20.15,MORTGAGE,110000.0,6000,CO,677.0
910891,0,debt_consolidation,12.41,RENT,65000.0,5000,NJ,702.0
910892,0,credit_card,3.72,RENT,33533.0,7200,NV,667.0
910893,0,house,36.25,OWN,50000.0,15000,FL,702.0
910894,0,credit_card,28.77,MORTGAGE,110000.0,20000,NJ,662.0
910895,0,debt_consolidation,17.9,MORTGAGE,100000.0,12000,AL,672.0
910896,0,debt_consolidation,20.72,MORTGAGE,93000.0,15000,NV,662.0
910897,0,debt_consolidation,14.91,MORTGAGE,119000.0,25000,MI,672.0
910898,0,debt_consolidation,0.96,MORTGAGE,80000.0,3025,GA,697.0
910899,1,debt_consolidation,20.58,RENT,35000.0,7200,IN,672.0
910900,0,debt_consolidation,6.49,MORTGAGE,120000.0,25000,MD,752.0
910901,0,other,27.25,MORTGAGE,68000.0,16000,CA,672.0
910902,0,debt_consolidation,12.34,OWN,100000.0,40000,SC,707.0
910903,0,debt_consolidation,9.17,MORTGAGE,155000.0,15000,VA,722.0
910904,0,debt_consolidation,22.32,OWN,30000.0,3000,TX,702.0
910905,0,home_improvement,4.65,MORTGAGE,31000.0,5000,AZ,702.0
910906,0,debt_consolidation,2.46,MORTGAGE,78000.0,7000,CT,787.0
910907,0,credit_card,26.28,RENT,49000.0,7000,WY,672.0
910908,0,major_purchase,15.6,OWN,55000.0,18000,FL,782.0
910909,0,debt_consolidation,20.96,OWN,115000.0,10000,OH,722.0
910910,0,credit_card,17.11,RENT,105000.0,35000,CA,682.0
910911,1,other,23.67,RENT,27379.2,2000,FL,702.0
910912,0,car,28.59,RENT,40000.0,5000,AZ,712.0
910913,1,credit_card,15.91,RENT,90000.0,10000,MA,667.0
910914,0,credit_card,9.27,RENT,135000.0,8000,CA,712.0
910915,0,other,26.96,RENT,65000.0,20000,CO,727.0
910916,0,credit_card,14.02,MORTGAGE,75000.0,13000,IL,692.0
910917,0,other,33.11,MORTGAGE,34000.0,1300,WA,812.0
910918,1,credit_card,5.86,MORTGAGE,75000.0,10000,MO,702.0
910919,1,major_purchase,0.56,RENT,142000.0,8500,CA,777.0
910920,0,debt_consolidation,91.38,MORTGAGE,44000.0,7200,OH,677.0
910921,1,debt_consolidation,12.12,RENT,40000.0,15000,RI,742.0
910922,1,debt_consolidation,13.61,MORTGAGE,122000.0,40000,MO,732.0
910923,1,debt_consolidation,8.84,MORTGAGE,91000.0,24000,IL,682.0
910924,0,debt_consolidation,13.35,MORTGAGE,350000.0,35000,MI,722.0
910925,0,credit_card,24.42,MORTGAGE,57000.0,40000,TX,732.0
910926,0,debt_consolidation,17.25,OWN,72000.0,35000,NC,697.0
910927,0,debt_consolidation,22.67,MORTGAGE,45000.0,8000,VA,732.0
910928,1,debt_consolidation,35.68,MORTGAGE,62500.0,14650,NM,702.0
910929,0,debt_consolidation,26.09,MORTGAGE,62000.0,20000,IL,767.0
910930,0,debt_consolidation,16.27,RENT,20000.0,12000,OH,777.0
910931,0,moving,15.0,RENT,105600.0,21000,IL,667.0
910932,0,car,22.79,OWN,60000.0,5000,IN,677.0
910933,1,debt_consolidation,28.9,RENT,80000.0,20000,CA,777.0
910934,0,other,23.72,OWN,68000.0,5000,NC,682.0
910935,0,debt_consolidation,21.4,OWN,35000.0,8525,MO,662.0
910936,0,credit_card,16.1,OWN,55000.0,7000,IL,732.0
910937,1,debt_consolidation,82.78,MORTGAGE,103000.0,29300,KS,707.0
910938,0,home_improvement,16.05,MORTGAGE,56000.0,8000,FL,667.0
910939,0,major_purchase,20.28,MORTGAGE,75000.0,10000,PA,717.0
910940,1,credit_card,16.32,RENT,50000.0,7000,CA,672.0
910941,1,moving,22.07,RENT,68792.0,12000,WA,737.0
910942,0,debt_consolidation,26.61,RENT,60000.0,12000,VA,702.0
910943,1,credit_card,19.17,RENT,38500.0,10000,NY,677.0
910944,0,major_purchase,15.95,MORTGAGE,41000.0,12000,IL,712.0
910945,0,credit_card,32.51,RENT,67000.0,17500,CA,712.0
910946,0,debt_consolidation,10.29,RENT,49940.0,10500,NY,702.0
910947,0,debt_consolidation,23.57,MORTGAGE,70000.0,17500,OK,767.0
910948,0,debt_consolidation,15.24,OWN,64000.0,25000,AZ,702.0
910949,0,medical,16.45,MORTGAGE,78500.0,2300,NC,692.0
910950,0,credit_card,12.15,RENT,120000.0,40000,FL,677.0
910951,0,credit_card,9.68,RENT,45000.0,10000,CA,677.0
910952,0,credit_card,21.67,RENT,42000.0,5000,PA,662.0
910953,0,debt_consolidation,31.93,MORTGAGE,109368.0,37500,CO,697.0
910954,0,other,20.76,MORTGAGE,43000.0,1000,IN,662.0
910955,0,home_improvement,22.63,MORTGAGE,70000.0,4800,AZ,687.0
910956,0,debt_consolidation,13.01,RENT,305000.0,30000,CA,687.0
910957,0,credit_card,12.55,RENT,19500.0,7000,MA,792.0
910958,1,debt_consolidation,7.66,MORTGAGE,71000.0,14000,MA,712.0
910959,0,debt_consolidation,15.82,MORTGAGE,109000.0,7500,IN,702.0
910960,0,home_improvement,46.38,MORTGAGE,150000.0,30000,IN,707.0
910961,0,house,25.46,OWN,60000.0,14000,NJ,702.0
910962,0,debt_consolidation,20.09,RENT,50000.0,4000,CA,702.0
910963,0,credit_card,5.73,RENT,140000.0,25000,NY,662.0
910964,1,home_improvement,28.19,MORTGAGE,196000.0,14000,PA,712.0
910965,0,debt_consolidation,7.79,MORTGAGE,325000.0,18000,IL,702.0
910966,0,home_improvement,8.41,MORTGAGE,169000.0,13000,CA,737.0
910967,0,other,10.74,MORTGAGE,37000.0,35000,OH,767.0
910968,0,debt_consolidation,20.36,RENT,80000.0,15000,NY,697.0
910969,0,credit_card,10.78,MORTGAGE,60000.0,12950,CA,672.0
910970,1,home_improvement,20.85,MORTGAGE,60000.0,5000,TX,792.0
910971,1,debt_consolidation,21.12,OWN,88000.0,16000,MO,672.0
910972,0,debt_consolidation,15.41,MORTGAGE,218000.0,36175,CA,752.0
910973,0,debt_consolidation,24.0,RENT,45000.0,5000,FL,682.0
910974,0,credit_card,18.57,RENT,38000.0,2000,OR,687.0
910975,1,credit_card,20.86,MORTGAGE,105000.0,14000,NM,682.0
910976,0,debt_consolidation,26.77,MORTGAGE,207000.0,36000,OH,767.0
910977,0,credit_card,3.41,RENT,111500.0,6000,IL,752.0
910978,0,debt_consolidation,10.54,RENT,82000.0,15000,CA,712.0
910979,0,credit_card,26.42,MORTGAGE,55000.0,9175,CO,757.0
910980,0,debt_consolidation,16.84,MORTGAGE,97500.0,5000,IN,677.0
910981,1,debt_consolidation,4.85,RENT,69558.0,10000,CA,692.0
910982,0,credit_card,16.28,RENT,60000.0,24000,KY,727.0
910983,0,credit_card,21.16,MORTGAGE,52000.0,16000,TX,747.0
910984,0,credit_card,13.7,MORTGAGE,80000.0,20000,FL,807.0
910985,1,debt_consolidation,10.43,RENT,32000.0,10000,NY,722.0
910986,0,other,24.17,MORTGAGE,65000.0,6000,CT,767.0
910987,0,major_purchase,12.02,MORTGAGE,200000.0,2500,OK,687.0
910988,1,debt_consolidation,15.25,MORTGAGE,130000.0,30000,WA,692.0
910989,0,other,7.13,RENT,80000.0,7000,NJ,722.0
910990,0,major_purchase,18.48,OWN,55000.0,2500,AR,777.0
910991,0,credit_card,18.7,MORTGAGE,105000.0,11000,NC,672.0
910992,0,home_improvement,19.9,MORTGAGE,98040.0,8500,NY,717.0
910993,1,medical,15.63,MORTGAGE,72000.0,8000,NH,697.0
910994,1,debt_consolidation,11.18,OWN,22000.0,9600,MA,702.0
910995,0,moving,5.1,RENT,190000.0,12000,NY,692.0
910996,0,medical,34.63,MORTGAGE,57000.0,3000,TX,662.0
910997,0,debt_consolidation,21.65,OWN,54000.0,10800,SC,702.0
910998,1,debt_consolidation,1.63,OWN,1020000.0,16000,CT,702.0
910999,0,other,17.02,MORTGAGE,70000.0,2000,MN,702.0
911000,0,debt_consolidation,24.4,RENT,27000.0,20000,CA,682.0
911001,1,debt_consolidation,18.27,RENT,47899.0,14000,NV,687.0
911002,1,debt_consolidation,17.93,RENT,36000.0,25000,SD,702.0
911003,0,debt_consolidation,20.62,RENT,55000.0,12600,TX,782.0
911004,0,credit_card,13.87,RENT,52600.0,4000,TX,732.0
911005,0,debt_consolidation,11.13,MORTGAGE,129000.0,30000,NV,722.0
911006,0,debt_consolidation,7.18,MORTGAGE,86904.0,11500,CA,682.0
911007,0,credit_card,24.79,RENT,35000.0,6000,AR,692.0
911008,0,other,4.01,MORTGAGE,39840.0,10000,OR,692.0
911009,0,other,12.45,MORTGAGE,145000.0,9500,PA,752.0
911010,0,credit_card,34.33,MORTGAGE,56000.0,15000,OH,687.0
911011,1,debt_consolidation,39.49,OWN,44000.0,11200,TX,727.0
911012,0,debt_consolidation,45.06,MORTGAGE,95000.0,25000,MA,707.0
911013,0,other,14.47,MORTGAGE,165000.0,26000,AZ,712.0
911014,0,other,7.95,MORTGAGE,113000.0,15000,VA,797.0
911015,0,debt_consolidation,38.02,OWN,60000.0,11200,WA,667.0
911016,0,medical,21.6,MORTGAGE,45000.0,11200,FL,702.0
911017,0,other,30.11,RENT,65000.0,1000,CA,687.0
911018,0,home_improvement,15.81,MORTGAGE,51000.0,5000,WA,752.0
911019,1,debt_consolidation,31.97,MORTGAGE,45000.0,20000,IL,662.0
911020,0,debt_consolidation,1.49,MORTGAGE,1150000.0,1000,TN,662.0
911021,1,debt_consolidation,11.16,RENT,61850.0,30000,NY,682.0
911022,0,debt_consolidation,30.26,MORTGAGE,60000.0,20000,NV,687.0
911023,0,credit_card,4.48,RENT,57000.0,8500,TX,667.0
911024,0,credit_card,15.8,RENT,38668.0,7000,NY,667.0
911025,0,other,12.66,OWN,81173.0,5500,WI,667.0
911026,0,debt_consolidation,14.22,RENT,175000.0,25000,NY,692.0
911027,0,credit_card,22.96,MORTGAGE,118000.0,32000,CO,677.0
911028,0,debt_consolidation,13.45,MORTGAGE,26508.0,1800,KY,677.0
911029,0,home_improvement,14.43,MORTGAGE,112000.0,3000,MI,752.0
911030,0,small_business,32.63,RENT,64000.0,19200,NY,667.0
911031,0,debt_consolidation,20.12,MORTGAGE,103200.0,6000,NY,727.0
911032,0,home_improvement,8.6,MORTGAGE,150000.0,3200,FL,792.0
911033,1,home_improvement,38.1,MORTGAGE,91000.0,12000,VA,727.0
911034,1,other,25.77,RENT,48760.0,4000,NV,662.0
911035,0,debt_consolidation,15.11,RENT,35400.0,4150,CA,672.0
911036,0,debt_consolidation,28.91,OWN,98600.0,8000,NJ,667.0
911037,0,credit_card,6.08,RENT,62000.0,10000,IL,712.0
911038,0,debt_consolidation,10.6,RENT,30000.0,10000,FL,762.0
911039,0,credit_card,16.94,MORTGAGE,88000.0,7000,NY,702.0
911040,1,debt_consolidation,23.78,MORTGAGE,76000.0,18500,PA,677.0
911041,0,debt_consolidation,7.24,MORTGAGE,110000.0,28500,TX,672.0
911042,0,debt_consolidation,22.72,RENT,72000.0,12000,CA,682.0
911043,0,credit_card,17.63,MORTGAGE,108000.0,16000,SC,677.0
911044,0,home_improvement,10.7,MORTGAGE,77724.0,10000,OK,707.0
911045,1,house,14.71,MORTGAGE,85000.0,15000,PA,697.0
911046,0,credit_card,7.9,RENT,65000.0,5000,HI,687.0
911047,0,credit_card,3.93,RENT,55000.0,6500,NJ,712.0
911048,0,other,17.47,RENT,50000.0,22500,WA,722.0
911049,1,debt_consolidation,21.93,MORTGAGE,56000.0,17000,WA,742.0
911050,0,debt_consolidation,25.4,RENT,32000.0,2400,FL,662.0
911051,0,debt_consolidation,17.81,RENT,50000.0,6500,LA,662.0
911052,1,debt_consolidation,34.09,RENT,54000.0,25000,PA,707.0
911053,0,debt_consolidation,4.01,RENT,55000.0,4000,NY,757.0
911054,0,debt_consolidation,14.12,MORTGAGE,51000.0,8000,CA,712.0
911055,0,debt_consolidation,33.2,MORTGAGE,85000.0,16000,WI,662.0
911056,0,debt_consolidation,5.32,MORTGAGE,135416.0,20000,IL,712.0
911057,0,credit_card,12.54,RENT,28800.0,10000,TX,682.0
911058,0,medical,33.63,OWN,52000.0,18000,CA,792.0
911059,0,debt_consolidation,13.45,MORTGAGE,90000.0,12000,MN,802.0
911060,0,home_improvement,16.26,MORTGAGE,130000.0,10500,IL,722.0
911061,0,debt_consolidation,21.41,RENT,70000.0,10000,TX,662.0
911062,0,credit_card,6.62,RENT,48000.0,10000,FL,677.0
911063,0,debt_consolidation,8.15,RENT,90000.0,19000,VA,747.0
911064,1,credit_card,19.86,MORTGAGE,110000.0,10500,MA,687.0
911065,0,moving,26.69,RENT,38000.0,2000,NY,717.0
911066,0,credit_card,7.53,MORTGAGE,101000.0,26000,AZ,717.0
911067,0,debt_consolidation,9.3,OWN,250000.0,8000,GA,812.0
911068,0,house,19.8,MORTGAGE,54000.0,16000,TX,682.0
911069,0,credit_card,6.9,RENT,44000.0,5500,IL,702.0
911070,0,debt_consolidation,15.86,MORTGAGE,60000.0,13600,VA,677.0
911071,0,credit_card,15.97,MORTGAGE,36000.0,6000,GA,667.0
911072,0,other,17.84,OWN,30000.0,1500,FL,662.0
911073,0,debt_consolidation,22.28,RENT,125000.0,5000,CA,687.0
911074,1,credit_card,14.02,MORTGAGE,75000.0,13025,MN,697.0
911075,0,other,14.67,MORTGAGE,37400.0,15600,NC,712.0
911076,0,debt_consolidation,8.78,OWN,60000.0,6000,MN,702.0
911077,0,other,15.47,RENT,27000.0,5000,SD,687.0
911078,0,credit_card,6.83,RENT,80000.0,7700,TN,692.0
911079,0,other,9.38,RENT,97000.0,40000,MD,732.0
911080,0,credit_card,17.96,MORTGAGE,49315.0,5000,NH,712.0
911081,0,credit_card,8.07,RENT,83000.0,10000,DE,697.0
911082,1,home_improvement,18.79,MORTGAGE,17000.0,3050,LA,772.0
911083,1,credit_card,34.92,RENT,61000.0,3500,NC,667.0
911084,0,debt_consolidation,6.71,RENT,22000.0,2000,NC,692.0
911085,0,debt_consolidation,27.12,MORTGAGE,99100.0,24750,WI,692.0
911086,0,debt_consolidation,28.64,MORTGAGE,60000.0,6000,NE,747.0
911087,0,other,7.25,OWN,36600.0,6000,WI,667.0
911088,0,debt_consolidation,28.25,RENT,39133.2,12600,CA,752.0
911089,0,debt_consolidation,1.5,OWN,40000.0,4800,CO,687.0
911090,0,credit_card,14.92,RENT,30000.0,1000,NV,717.0
911091,0,debt_consolidation,20.89,RENT,52000.0,20000,KS,667.0
911092,0,home_improvement,25.56,OWN,80000.0,25000,FL,687.0
911093,0,debt_consolidation,20.7,MORTGAGE,51000.0,14400,FL,672.0
911094,0,debt_consolidation,11.82,MORTGAGE,210000.0,24000,UT,667.0
911095,0,credit_card,25.93,MORTGAGE,135000.0,15000,WA,677.0
911096,0,debt_consolidation,27.05,MORTGAGE,95173.0,30000,LA,697.0
911097,0,debt_consolidation,8.88,MORTGAGE,105000.0,10000,CA,667.0
911098,0,debt_consolidation,26.79,MORTGAGE,90000.0,16000,MA,662.0
911099,0,credit_card,18.19,MORTGAGE,65000.0,10000,AL,772.0
911100,0,debt_consolidation,17.39,MORTGAGE,60000.0,15000,RI,812.0
911101,1,medical,16.64,RENT,120000.0,2400,CA,667.0
911102,0,debt_consolidation,6.55,RENT,40000.0,7000,FL,732.0
911103,0,debt_consolidation,17.84,MORTGAGE,113000.0,33600,MI,747.0
911104,1,credit_card,25.5,RENT,51000.0,10000,TX,682.0
911105,0,debt_consolidation,28.97,RENT,106080.0,20000,CO,727.0
911106,0,credit_card,22.05,MORTGAGE,85000.0,8000,NV,727.0
911107,0,debt_consolidation,14.56,RENT,53000.0,5500,NC,662.0
911108,0,debt_consolidation,25.81,MORTGAGE,130000.0,35000,VA,717.0
911109,0,other,18.32,MORTGAGE,55478.0,5850,GA,752.0
911110,1,debt_consolidation,52.35,RENT,84000.0,15000,TN,702.0
911111,0,debt_consolidation,16.91,MORTGAGE,140000.0,35000,GA,702.0
911112,0,other,21.45,MORTGAGE,328000.0,30000,CO,702.0
911113,0,debt_consolidation,7.26,RENT,21000.0,6000,NY,722.0
911114,0,other,0.76,OWN,55000.0,5500,AZ,687.0
911115,0,credit_card,18.93,MORTGAGE,85000.0,24000,TX,697.0
911116,0,debt_consolidation,3.97,MORTGAGE,46000.0,3500,AZ,697.0
911117,0,medical,7.76,OWN,60000.0,10000,CA,812.0
911118,0,debt_consolidation,20.31,RENT,67000.0,20000,CA,662.0
911119,0,home_improvement,27.49,OWN,145000.0,12800,WI,777.0
911120,1,credit_card,7.18,MORTGAGE,65000.0,4000,NV,687.0
911121,1,home_improvement,2.06,RENT,95500.0,30000,CA,762.0
911122,1,medical,27.03,OWN,67000.0,1700,FL,662.0
911123,0,debt_consolidation,6.76,RENT,85000.0,10000,CA,712.0
911124,0,other,12.72,MORTGAGE,80000.0,1800,LA,742.0
911125,1,debt_consolidation,35.09,RENT,80000.0,21600,HI,737.0
911126,1,debt_consolidation,19.05,MORTGAGE,48000.0,12000,SC,677.0
911127,0,debt_consolidation,2.31,RENT,27000.0,4000,NY,712.0
911128,1,debt_consolidation,25.24,MORTGAGE,38000.0,8500,MA,687.0
911129,0,debt_consolidation,35.44,OWN,158000.0,25000,MD,832.0
911130,0,debt_consolidation,12.75,RENT,31000.0,10000,MA,717.0
911131,0,moving,8.79,OWN,191976.0,2700,CA,662.0
911132,0,credit_card,34.46,MORTGAGE,70000.0,18000,OH,677.0
911133,0,debt_consolidation,39.81,MORTGAGE,106000.0,12500,LA,687.0
911134,0,other,36.37,RENT,50000.0,8500,TX,722.0
911135,0,major_purchase,7.64,RENT,54000.0,5000,CA,737.0
911136,0,debt_consolidation,30.1,MORTGAGE,74820.0,30000,AZ,677.0
911137,0,credit_card,22.17,OWN,80000.0,21000,VA,747.0
911138,0,credit_card,28.94,MORTGAGE,200000.0,10000,TX,692.0
911139,0,credit_card,34.47,RENT,35000.0,10000,AZ,682.0
911140,0,debt_consolidation,24.14,MORTGAGE,107000.0,16800,IL,822.0
911141,1,home_improvement,34.88,RENT,14520.0,4000,NV,677.0
911142,0,other,4.15,OWN,90000.0,40000,FL,767.0
911143,0,debt_consolidation,7.46,RENT,80000.0,10000,PA,677.0
911144,1,credit_card,21.81,RENT,144700.0,10000,CA,682.0
911145,1,debt_consolidation,4.31,OWN,110000.0,9000,NY,692.0
911146,0,other,16.85,RENT,24000.0,3000,NY,752.0
911147,0,medical,36.82,OWN,50148.0,1000,PA,672.0
911148,0,credit_card,11.66,RENT,85000.0,10000,FL,687.0
911149,0,debt_consolidation,12.94,RENT,72000.0,16000,CA,762.0
911150,0,other,14.28,RENT,46000.0,3000,TX,672.0
911151,0,other,9.9,RENT,129000.0,35000,NJ,737.0
911152,0,credit_card,27.04,RENT,75000.0,25000,IL,702.0
911153,0,major_purchase,0.8,RENT,125000.0,35000,CA,722.0
911154,0,other,6.15,OWN,39000.0,5000,OH,722.0
911155,1,car,0.45,RENT,72000.0,10000,CA,792.0
911156,0,credit_card,18.61,MORTGAGE,65000.0,10000,NY,672.0
911157,1,debt_consolidation,26.75,RENT,42000.0,10000,NC,707.0
911158,0,debt_consolidation,13.73,MORTGAGE,180000.0,30000,MI,742.0
911159,0,home_improvement,24.51,MORTGAGE,68000.0,6000,TX,707.0
911160,0,home_improvement,10.42,OWN,177000.0,37000,NY,672.0
911161,0,debt_consolidation,18.0,RENT,47000.0,12000,CA,667.0
911162,0,debt_consolidation,12.72,RENT,78000.0,40000,TX,702.0
911163,0,credit_card,6.34,RENT,35000.0,1125,TX,727.0
911164,1,debt_consolidation,26.04,RENT,70000.0,4800,NJ,667.0
911165,0,debt_consolidation,20.99,OWN,160000.0,35000,NY,702.0
911166,0,debt_consolidation,13.53,MORTGAGE,60000.0,14400,WV,807.0
911167,0,credit_card,12.95,MORTGAGE,155000.0,19000,MD,662.0
911168,1,credit_card,22.54,RENT,45000.0,22000,NC,687.0
911169,0,debt_consolidation,13.68,MORTGAGE,155000.0,9000,NJ,662.0
911170,0,debt_consolidation,35.43,RENT,145000.0,15000,AL,697.0
911171,0,credit_card,6.6,MORTGAGE,38000.0,8000,KS,672.0
911172,0,home_improvement,19.14,MORTGAGE,100000.0,40000,KY,772.0
911173,0,house,1.85,RENT,120000.0,40000,NY,782.0
911174,1,other,4.32,RENT,20000.0,5000,CA,707.0
911175,0,home_improvement,10.95,MORTGAGE,170000.0,12000,SC,797.0
911176,0,home_improvement,9.56,MORTGAGE,165000.0,16000,CA,762.0
911177,0,debt_consolidation,7.79,MORTGAGE,361000.0,30000,MD,697.0
911178,0,car,5.44,MORTGAGE,90000.0,20000,WI,722.0
911179,1,home_improvement,6.01,MORTGAGE,127000.0,23350,NY,707.0
911180,1,debt_consolidation,29.92,MORTGAGE,30000.0,5650,FL,662.0
911181,0,debt_consolidation,15.83,RENT,109000.0,30000,CA,677.0
911182,0,debt_consolidation,38.76,OWN,40000.0,20000,MI,692.0
911183,1,other,8.3,RENT,47024.0,1200,NY,752.0
911184,0,debt_consolidation,37.38,MORTGAGE,120000.0,30000,NV,767.0
911185,0,debt_consolidation,15.85,RENT,34000.0,10000,FL,702.0
911186,0,debt_consolidation,59.69,MORTGAGE,270000.0,16000,CO,697.0
911187,1,debt_consolidation,33.5,MORTGAGE,86000.0,20000,LA,697.0
911188,0,debt_consolidation,26.9,MORTGAGE,55000.0,12000,TN,672.0
911189,0,house,16.42,RENT,85000.0,21000,CT,727.0
911190,0,debt_consolidation,36.27,RENT,58000.0,16000,NY,667.0
911191,0,debt_consolidation,16.58,MORTGAGE,200000.0,20000,CA,687.0
911192,0,credit_card,8.07,RENT,50000.0,12000,TX,777.0
911193,1,home_improvement,21.63,MORTGAGE,84000.0,10000,AR,687.0
911194,0,debt_consolidation,22.3,MORTGAGE,143000.0,30000,CA,757.0
911195,1,moving,0.0,RENT,141612.0,40000,CA,717.0
911196,0,credit_card,36.41,MORTGAGE,164000.0,40000,NM,712.0
911197,0,credit_card,10.71,MORTGAGE,80000.0,3000,DE,707.0
911198,0,credit_card,23.81,MORTGAGE,180000.0,40000,PA,697.0
911199,0,debt_consolidation,16.98,RENT,95000.0,3600,FL,677.0
911200,0,home_improvement,21.05,MORTGAGE,105000.0,20400,CA,717.0
911201,0,credit_card,15.65,RENT,95000.0,36000,CA,682.0
911202,0,debt_consolidation,14.51,MORTGAGE,80000.0,18000,FL,677.0
911203,0,debt_consolidation,22.73,RENT,54000.0,23000,IL,687.0
911204,0,vacation,6.72,MORTGAGE,100000.0,3200,MO,692.0
911205,0,debt_consolidation,21.86,RENT,46000.0,10000,CA,687.0
911206,0,home_improvement,29.02,MORTGAGE,144000.0,6300,NY,792.0
911207,0,debt_consolidation,10.98,MORTGAGE,115000.0,8000,OR,717.0
911208,0,home_improvement,13.5,MORTGAGE,110300.0,35000,TX,712.0
911209,0,debt_consolidation,15.8,MORTGAGE,100000.0,16000,NJ,677.0
